	0	1	2
91	0.50377005	0.039814826	0.45641503
92	0.20389673	0.0031319058	0.7929714
93	0.29942033	0.011869373	0.68871033
94	0.27195373	0.019030713	0.7090155
95	0.516588	0.080874	0.40253806
96	0.22229299	0.008423482	0.76928353
97	0.2019844	0.0033184078	0.7946972
98	0.21922061	0.003526768	0.7772526
99	0.28313324	0.015105585	0.7017612
100	0.13048689	0.0020287384	0.86748433
101	0.34283873	0.04010951	0.61705184
102	0.16642424	0.003500306	0.8300755
103	0.2094482	0.0066465237	0.78390527
104	0.6292219	0.09158079	0.2791973
105	0.47921163	0.047217272	0.47357115
106	0.26360345	0.030513998	0.7058826
107	0.6633803	0.011445383	0.32517418
108	0.18851136	0.00699834	0.80449027
109	0.29199666	0.025508225	0.6824951
110	0.6034605	0.04787723	0.3486622
111	0.62041795	0.039596878	0.3399852
112	0.3221456	0.044700794	0.6331536
113	0.19886051	0.0074261595	0.79371333
114	0.43672535	0.055880427	0.50739413
115	0.21026318	0.01176646	0.7779704
116	0.27652812	0.017421775	0.7060501
117	0.64118224	0.036213312	0.32260445
118	0.6522281	0.02168788	0.32608405
119	0.3135536	0.024483325	0.6619631
120	0.5957426	0.033939008	0.37031844
121	0.19943537	0.010485718	0.79007894
122	0.22549549	0.011717582	0.7627869
123	0.46157196	0.057067525	0.4813605
124	0.23725468	0.01512022	0.7476251
125	0.5778361	0.04337911	0.3787848
126	0.38710693	0.052019823	0.5608733
127	0.28999704	0.03269392	0.6773091
128	0.6569863	0.029791258	0.31322238
129	0.227375	0.04172313	0.73090184
130	0.3340729	0.029407874	0.63651925
131	0.57746744	0.12178699	0.30074555
132	0.29330194	0.026096532	0.68060154
133	0.25116828	0.01422824	0.73460346
134	0.30349192	0.02606934	0.67043877
135	0.57199436	0.04565254	0.3823531
136	0.20128919	0.008259885	0.7904509
137	0.16751987	0.0037854305	0.8286947
138	0.5590244	0.057511177	0.3834645
139	0.1892171	0.0096480595	0.8011348
140	0.38516375	0.052132376	0.5627038
141	0.31040946	0.030545328	0.6590452
142	0.67247695	0.012868199	0.3146549
143	0.5256483	0.046289857	0.4280618
144	0.579485	0.04654123	0.3739738
145	0.6047346	0.06101634	0.33424908
146	0.4473793	0.06585033	0.48677027
147	0.6426353	0.026381617	0.33098307
148	0.3963043	0.058966786	0.5447289
149	0.60108125	0.07537702	0.32354176
150	0.6780239	0.036923077	0.28505304
151	0.4196115	0.06115667	0.5192319
152	0.54581964	0.0660802	0.38810018
153	0.6358829	0.040813327	0.32330376
154	0.6343776	0.027616875	0.33800557
155	0.34534654	0.039219167	0.6154342
156	0.6016252	0.029617352	0.36875743
157	0.34875005	0.054608397	0.5966415
158	0.609778	0.035117365	0.35510468
159	0.59316415	0.037855923	0.36897996
160	0.60150504	0.051260862	0.3472342
161	0.24225491	0.016281474	0.7414636
162	0.65847474	0.021773992	0.31975123
163	0.17234336	0.0063883206	0.8212683
164	0.19895549	0.005884546	0.79516
165	0.52861756	0.07778015	0.3936023
166	0.27329788	0.033743087	0.69295895
167	0.6390725	0.04118092	0.3197466
168	0.6699207	0.0124519495	0.31762737
169	0.5720121	0.06092973	0.36705816
170	0.6668284	0.009816863	0.32335478
171	0.55038065	0.06689976	0.38271964
172	0.41496748	0.07670297	0.5083296
173	0.41871732	0.08880983	0.49247286
174	0.32669058	0.033405233	0.63990414
175	0.27015287	0.026130332	0.7037168
176	0.33681127	0.07205409	0.5911346
177	0.20910458	0.011181922	0.7797135
178	0.5509724	0.046408713	0.40261886
179	0.19964412	0.005707905	0.794648
180	0.5328781	0.07062091	0.39650095
181	0.58005065	0.050564375	0.36938497
182	0.2651721	0.022663578	0.7121642
183	0.5551376	0.04783094	0.39703146
184	0.64504904	0.020069474	0.33488148
185	0.5885008	0.06665384	0.34484538
186	0.56312996	0.05083986	0.38603023
187	0.66279423	0.013055077	0.3241507
188	0.3268368	0.0507143	0.6224489
189	0.46233648	0.05619601	0.4814675
190	0.64290416	0.02089338	0.33620244
191	0.33218232	0.04933524	0.6184825
192	0.66665614	0.0077067995	0.3256371
193	0.3435297	0.043639615	0.61283064
194	0.5576894	0.05868115	0.38362938
195	0.58016604	0.052310083	0.36752388
196	0.38758686	0.050360363	0.5620527
197	0.41909167	0.05371173	0.52719665
198	0.5804278	0.055381045	0.36419111
199	0.640635	0.027292266	0.33207273
200	0.6152112	0.03335322	0.3514356
201	0.63033724	0.023453755	0.346209
202	0.5897886	0.042245954	0.3679655
203	0.3983847	0.09270326	0.508912
204	0.6400759	0.019510182	0.3404139
205	0.38533407	0.05179331	0.56287265
206	0.6408619	0.012064143	0.34707394
207	0.60099894	0.030729165	0.36827192
208	0.62816477	0.018308504	0.3535267
209	0.30285016	0.027853396	0.66929644
210	0.25933966	0.02136799	0.7192923
211	0.63492125	0.013338795	0.3517399
212	0.64210814	0.01332128	0.34457064
213	0.35692748	0.04672683	0.5963457
214	0.60401076	0.05065638	0.34533286
215	0.36623892	0.05200032	0.58176076
216	0.57304186	0.06829762	0.35866046
217	0.4758391	0.04660756	0.4775534
218	0.2635072	0.022490814	0.714002
219	0.6141028	0.031453185	0.354444
220	0.23815762	0.013068969	0.7487734
221	0.3776003	0.04513213	0.5772675
222	0.27723905	0.02037003	0.7023909
223	0.3092851	0.03137689	0.659338
224	0.21112406	0.0075538466	0.78132206
225	0.54559976	0.06136868	0.39303154
226	0.33205098	0.029706923	0.6382421
227	0.20370589	0.016311398	0.7799826
228	0.59156865	0.032753494	0.37567785
229	0.20038149	0.019279396	0.78033906
230	0.36753812	0.046604082	0.5858578
231	0.575173	0.056232616	0.36859435
232	0.36913612	0.04406546	0.5867984
233	0.24970739	0.017131027	0.7331616
234	0.38937342	0.05274397	0.5578826
235	0.29356602	0.039408065	0.667026
236	0.6070179	0.042565286	0.3504168
237	0.24507591	0.022604955	0.7323191
238	0.42723018	0.05910407	0.51366574
239	0.34409872	0.04219383	0.6137075
240	0.28144002	0.026929963	0.69163
241	0.29567528	0.034277078	0.67004764
242	0.54251754	0.067150146	0.39033228
243	0.24954458	0.018662814	0.7317926
244	0.44736856	0.07134948	0.48128197
245	0.63643134	0.029036503	0.3345321
246	0.23237395	0.016703488	0.75092256
247	0.23945475	0.03083401	0.7297112
248	0.5981495	0.050119247	0.3517313
249	0.18381551	0.006318403	0.8098661
250	0.5768213	0.04466362	0.37851503
251	0.19697118	0.008262034	0.7947668
252	0.6482343	0.025186531	0.32657918
253	0.37493867	0.07060138	0.55445987
254	0.41149327	0.05521303	0.5332936
255	0.49939996	0.052187745	0.44841227
256	0.57258976	0.06665136	0.3607589
257	0.30425334	0.06261143	0.63313526
258	0.48617285	0.07708788	0.4367393
259	0.1678015	0.0031057529	0.82909274
260	0.44186422	0.06582229	0.49231353
261	0.61014503	0.05379901	0.33605596
262	0.17697233	0.004505253	0.8185224
263	0.20759556	0.009130775	0.78327364
264	0.22698854	0.01769326	0.7553182
265	0.566974	0.06295089	0.37007517
266	0.23425339	0.017710777	0.74803585
267	0.42464787	0.070843264	0.5045088
268	0.4988354	0.06969549	0.43146905
269	0.6357926	0.011922568	0.35228482
270	0.15247035	0.0017747143	0.845755
271	0.4194531	0.09037758	0.4901693
272	0.6436203	0.021164756	0.3352149
273	0.4250313	0.049429484	0.52553916
274	0.2278327	0.015838249	0.7563291
275	0.46183002	0.10609711	0.4320729
276	0.17220175	0.002729598	0.82506865
277	0.35820335	0.04071632	0.6010803
278	0.5588901	0.09034176	0.3507681
279	0.2824864	0.0447062	0.67280734
280	0.5353168	0.07336931	0.39131385
281	0.31391877	0.030688819	0.6553924
282	0.2503904	0.015220788	0.7343888
283	0.19444317	0.0044568432	0.8011
284	0.31447285	0.025517283	0.66000986
285	0.33872738	0.032034203	0.6292384
286	0.2982852	0.026779499	0.67493534
287	0.55630267	0.045768574	0.39792877
288	0.18242313	0.0063378173	0.81123906
289	0.44169325	0.061737817	0.49656892
290	0.18626581	0.005439724	0.8082945
291	0.30423468	0.02441135	0.67135394
292	0.639679	0.024695747	0.3356252
293	0.28680095	0.026403267	0.68679583
294	0.6450421	0.012388262	0.34256962
295	0.32430038	0.026380472	0.6493191
296	0.27631873	0.018629825	0.7050514
297	0.21021536	0.008637243	0.78114736
298	0.5824449	0.03811454	0.37944055
299	0.6454179	0.009833322	0.34474874
300	0.4125392	0.1255099	0.46195084
301	0.53884554	0.08124866	0.37990582
302	0.6222081	0.032960407	0.34483147
303	0.28998002	0.040580545	0.66943944
304	0.41996115	0.09266898	0.48736984
305	0.18291241	0.011182638	0.8059049
306	0.5557022	0.074027866	0.3702699
307	0.4231913	0.081313886	0.49549478
308	0.52140236	0.074238695	0.40435904
309	0.61494285	0.038261432	0.34679574
310	0.18219553	0.011016169	0.8067883
311	0.275782	0.04901015	0.67520785
312	0.6185437	0.038124945	0.34333134
313	0.39046758	0.07136057	0.5381718
314	0.23855296	0.023659658	0.7377873
315	0.27261114	0.029074773	0.698314
316	0.23962948	0.031050462	0.72932005
317	0.20334826	0.020917566	0.7757342
318	0.3001156	0.083315246	0.61656916
319	0.512654	0.10113793	0.3862081
320	0.61804634	0.1200477	0.26190594
321	0.58270836	0.0970525	0.32023913
322	0.6507244	0.013873629	0.33540192
323	0.40885252	0.0927881	0.4983594
324	0.42970982	0.110759236	0.45953092
325	0.30830726	0.042893797	0.64879894
326	0.19748141	0.014535868	0.78798276
327	0.17694864	0.026019627	0.7970317
328	0.63376695	0.028047975	0.33818507
329	0.28090745	0.05406373	0.66502887
330	0.44150677	0.12563553	0.4328577
331	0.46623755	0.07682217	0.45694032
332	0.16090854	0.007860246	0.8312312
333	0.14380097	0.007521485	0.8486775
334	0.36676323	0.12196124	0.5112755
335	0.23954605	0.05700948	0.7034444
336	0.5351655	0.10352145	0.36131307
337	0.63324463	0.021565761	0.34518954
338	0.42341024	0.16061482	0.415975
339	0.62948155	0.023704467	0.34681398
340	0.25137648	0.03590583	0.7127177
341	0.14226715	0.0027343123	0.85499847
342	0.14775853	0.0054495647	0.8467919
343	0.45115903	0.071324244	0.4775167
344	0.52196914	0.07120623	0.40682468
345	0.48602796	0.12100216	0.39296985
346	0.62780803	0.03697131	0.3352206
347	0.6354654	0.02449989	0.34003475
348	0.15531932	0.007763229	0.8369174
349	0.24709402	0.030752672	0.7221533
350	0.6122876	0.06703777	0.3206746
351	0.612594	0.050750908	0.33665505
352	0.38461983	0.313967	0.30141324
353	0.6172874	0.07278924	0.30992332
354	0.47212568	0.08545989	0.44241446
355	0.46089426	0.17676051	0.36234525
356	0.20056476	0.023515316	0.7759199
357	0.60545963	0.05739715	0.33714324
358	0.41656396	0.097469814	0.4859663
359	0.58444554	0.054806527	0.36074787
360	0.44911486	0.09362215	0.457263
361	0.19574969	0.01622547	0.7880248
362	0.19968185	0.023368524	0.77694964
363	0.36687186	0.095363595	0.53776455
364	0.35284722	0.0795348	0.56761795
365	0.1563866	0.009590986	0.83402234
366	0.55296016	0.07664628	0.3703936
367	0.43589982	0.07859834	0.48550183
368	0.3700149	0.0814871	0.54849803
369	0.15233064	0.010699096	0.8369702
370	0.13902201	0.0046347543	0.8563433
371	0.27547356	0.04308044	0.681446
372	0.42687085	0.08580585	0.48732325
373	0.31576514	0.055849634	0.62838525
374	0.3365997	0.06385253	0.59954774
375	0.1767658	0.008702818	0.8145314
376	0.4752671	0.08051311	0.44421977
377	0.15339428	0.0049846196	0.8416211
378	0.28336772	0.046937857	0.6696945
379	0.309345	0.04343513	0.6472199
380	0.2910004	0.047818784	0.6611808
381	0.3111189	0.060485262	0.6283958
382	0.36842272	0.09542092	0.53615636
383	0.64291704	0.014921484	0.34216148
384	0.6185672	0.046303857	0.3351289
385	0.14327446	0.0052022766	0.8515233
386	0.5135498	0.08381186	0.40263838
387	0.22770731	0.027702225	0.74459046
388	0.52582926	0.074559435	0.39961135
389	0.3699777	0.06316712	0.56685513
390	0.43915963	0.08998986	0.47085047
391	0.6153383	0.050489314	0.33417234
392	0.32841498	0.05923685	0.6123481
393	0.3024318	0.056731172	0.6408371
394	0.6171842	0.0525182	0.33029753
395	0.29715917	0.056776807	0.646064
396	0.22917512	0.028764328	0.74206054
397	0.15671587	0.009283727	0.8340004
398	0.30837572	0.062005665	0.6296186
399	0.33735284	0.06465538	0.59799176
400	0.36732498	0.1035498	0.5291253
401	0.41770077	0.12969536	0.45260385
402	0.3371618	0.06693868	0.5958995
403	0.3108096	0.072058566	0.61713177
404	0.37557802	0.097565114	0.52685684
405	0.555014	0.11240037	0.33258563
406	0.1452296	0.021004753	0.83376557
407	0.41310704	0.175808	0.41108495
408	0.17827466	0.03884587	0.7828795
409	0.11423457	0.0037537543	0.8820117
410	0.6442103	0.016028304	0.33976147
411	0.1813179	0.015595606	0.80308646
412	0.25286612	0.03819031	0.7089436
413	0.19538414	0.041596368	0.7630195
414	0.5298351	0.13313432	0.3370305
415	0.124116816	0.014268858	0.86161435
416	0.20347811	0.054499034	0.7420229
417	0.635267	0.02512913	0.33960384
418	0.3651545	0.08191756	0.5529279
419	0.21137306	0.021212056	0.7674148
420	0.59042156	0.07703437	0.33254412
421	0.39980876	0.16274099	0.43745026
422	0.3419944	0.10987442	0.54813117
423	0.40251485	0.14161934	0.4558658
424	0.21419081	0.0469816	0.7388276
425	0.6123892	0.06457573	0.32303503
426	0.24754515	0.046058215	0.70639664
427	0.6354997	0.063704796	0.30079553
428	0.37364465	0.08094081	0.5454145
429	0.4622869	0.11508625	0.42262688
430	0.4966477	0.12462039	0.3787319
431	0.63934386	0.05792221	0.3027339
432	0.2278746	0.050750017	0.72137535
433	0.597619	0.06351345	0.3388676
434	0.13506001	0.0055415547	0.8593985
435	0.6479831	0.026435046	0.32558188
436	0.47257352	0.09629057	0.43113595
437	0.23958167	0.028232293	0.7321861
438	0.21431446	0.03289707	0.7527884
439	0.13693888	0.0050355652	0.8580255
440	0.3469482	0.063253626	0.5897983
441	0.31025484	0.09101505	0.59873015
442	0.48831585	0.10837797	0.40330622
443	0.4278497	0.09744185	0.47470847
444	0.43605712	0.13788481	0.42605802
445	0.60422385	0.11695911	0.278817
446	0.36668262	0.08803318	0.54528415
447	0.63867056	0.037554793	0.32377458
448	0.5972221	0.054984912	0.347793
449	0.12648706	0.0031848317	0.8703281
450	0.30543646	0.07525342	0.6193101
451	0.6549176	0.031600147	0.31348225
452	0.2503992	0.040090434	0.7095104
453	0.4238783	0.15363514	0.4224866
454	0.15943488	0.009091752	0.8314734
455	0.6401163	0.029200273	0.33068344
456	0.57833076	0.06558863	0.3560806
457	0.6039161	0.06388079	0.33220312
458	0.26850358	0.037643928	0.69385254
459	0.36151382	0.13002689	0.50845927
460	0.38857722	0.08016686	0.5312559
461	0.31412444	0.07935108	0.60652447
462	0.32256603	0.10335531	0.5740786
463	0.12833278	0.0031134468	0.86855376
464	0.48256594	0.11035706	0.407077
465	0.6037527	0.07985596	0.31639144
466	0.13562247	0.0054179234	0.8589596
467	0.5739167	0.11242693	0.31365645
468	0.18403326	0.014840168	0.8011266
469	0.30150753	0.05085217	0.6476403
470	0.63356245	0.057513777	0.3089238
471	0.21142623	0.027972369	0.7606014
472	0.63572264	0.045644958	0.31863248
473	0.60127896	0.041310184	0.3574109
474	0.618754	0.07943699	0.30180898
475	0.26810896	0.06379272	0.6680983
476	0.3695987	0.17051391	0.45988744
477	0.20934561	0.022178564	0.7684759
478	0.29657453	0.06311964	0.6403058
479	0.28386587	0.0815017	0.6346324
480	0.23767452	0.05145538	0.7108701
481	0.6162171	0.112106316	0.27167663
482	0.24018802	0.048106138	0.71170586
483	0.26069155	0.042520773	0.6967876
484	0.17013201	0.009468649	0.82039934
485	0.57724255	0.0666426	0.35611486
486	0.43313482	0.10398126	0.4628839
487	0.121769205	0.0042512077	0.8739796
488	0.22652371	0.024613017	0.7488633
489	0.15083748	0.007886413	0.8412761
490	0.19398062	0.0378376	0.7681818
491	0.63611037	0.030903384	0.33298627
492	0.4992281	0.1478517	0.3529202
493	0.41304246	0.12551357	0.461444
494	0.2566336	0.07228973	0.6710767
495	0.2519895	0.061021995	0.68698853
496	0.47252288	0.15700464	0.37047246
497	0.47407618	0.15795232	0.3679715
498	0.17740986	0.008964466	0.81362575
499	0.50007796	0.11610988	0.38381222
500	0.66940504	0.06993484	0.26066014
501	0.48509198	0.20690517	0.30800286
502	0.4654871	0.23195748	0.30255538
503	0.29216656	0.085774824	0.62205863
504	0.15783761	0.038673624	0.8034888
505	0.15426987	0.025397401	0.82033277
506	0.6948687	0.060243074	0.24488825
507	0.14565454	0.0115960855	0.84274936
508	0.24194795	0.06412628	0.6939257
509	0.6339106	0.104506284	0.26158315
510	0.102531545	0.018140925	0.87932754
511	0.63282746	0.10227325	0.26489934
512	0.1491201	0.067259036	0.78362083
513	0.15437302	0.054293748	0.79133326
514	0.105974495	0.0051643685	0.8888612
515	0.3872761	0.21020103	0.4025229
516	0.6147444	0.12307087	0.26218474
517	0.3418785	0.122452036	0.53566945
518	0.6244976	0.12411822	0.25138423
519	0.55979234	0.19437309	0.24583454
520	0.556147	0.16893345	0.2749196
521	0.28086588	0.08428228	0.6348518
522	0.13827252	0.027065946	0.8346615
523	0.06352458	0.005135077	0.9313404
524	0.60479724	0.14774773	0.24745499
525	0.6188433	0.105244614	0.27591208
526	0.62294424	0.12682705	0.25022867
527	0.22819556	0.059118036	0.71268636
528	0.1999443	0.05903108	0.7410246
529	0.15150625	0.08249937	0.76599437
530	0.19602916	0.026578663	0.77739215
531	0.22348966	0.03426091	0.7422495
532	0.57375604	0.13889167	0.28735232
533	0.052689534	0.009102578	0.93820786
534	0.1409108	0.01894201	0.84014726
535	0.58267146	0.105682045	0.31164646
536	0.3436511	0.11147404	0.5448749
537	0.18241848	0.027262513	0.790319
538	0.13074376	0.017942255	0.8513139
539	0.19040197	0.03167497	0.77792305
540	0.3092447	0.102817886	0.5879374
541	0.11359469	0.0036002668	0.88280505
542	0.44468626	0.1787133	0.37660047
543	0.3470606	0.20072465	0.45221478
544	0.3930725	0.22453466	0.38239282
545	0.22580908	0.050723463	0.72346747
546	0.218105	0.07848938	0.70340556
547	0.63409275	0.07993476	0.28597254
548	0.6686413	0.075003974	0.25635463
549	0.25932997	0.11978163	0.62088835
550	0.16404521	0.03385446	0.8021003
551	0.2880983	0.08581192	0.6260898
552	0.61282235	0.18546565	0.20171206
553	0.44924024	0.19681641	0.3539434
554	0.115388915	0.026198512	0.85841256
555	0.14088926	0.00928616	0.8498246
556	0.576109	0.16089445	0.26299658
557	0.27056998	0.085687146	0.6437429
558	0.69279456	0.031637028	0.27556843
559	0.6816969	0.0425595	0.2757436
560	0.38857722	0.12146287	0.48995993
561	0.65655416	0.080131724	0.26331413
562	0.6821782	0.032296766	0.28552505
563	0.65409166	0.08878509	0.25712326
564	0.48873267	0.1499343	0.36133304
565	0.6412951	0.08544334	0.27326167
566	0.64417243	0.08058144	0.27524608
567	0.46672562	0.16677567	0.36649874
568	0.6600734	0.13500439	0.2049222
569	0.5834288	0.18824345	0.22832772
570	0.36258203	0.27421468	0.36320335
571	0.3357589	0.20694354	0.4572976
572	0.16816282	0.019090226	0.81274694
573	0.44881174	0.17466196	0.3765262
574	0.3769848	0.115233436	0.5077818
575	0.61423725	0.09138939	0.2943733
576	0.20615354	0.031673852	0.7621726
577	0.658953	0.072631985	0.26841494
578	0.65406513	0.056510366	0.2894245
579	0.38830763	0.15473092	0.4569615
580	0.37036192	0.2356683	0.39396977
581	0.6346858	0.17379408	0.19152011
582	0.1838815	0.024105314	0.79201317
583	0.5634117	0.15959442	0.27699393
584	0.5715427	0.14628811	0.28216922
585	0.3948849	0.096631825	0.50848323
586	0.6461309	0.084551275	0.26931787
587	0.377815	0.1452897	0.47689527
588	0.5521502	0.16846736	0.27938244
589	0.60618734	0.19272897	0.20108363
590	0.12739721	0.0065136673	0.8660891
591	0.4752098	0.15507606	0.36971417
592	0.13622977	0.009827085	0.8539431
593	0.22820726	0.03951441	0.73227835
594	0.36738732	0.11572276	0.51688987
595	0.19565357	0.037385993	0.76696044
596	0.14387931	0.0070261103	0.8490946
597	0.5104161	0.14731486	0.342269
598	0.42200458	0.1500326	0.42796287
599	0.15754308	0.035634365	0.8068226
600	0.49534234	0.15472575	0.3499319
601	0.36287713	0.13328005	0.5038428
602	0.23923443	0.12612098	0.63464457
603	0.22526145	0.047496103	0.72724247
604	0.47248408	0.18915646	0.3383595
605	0.16589637	0.020401351	0.8137022
606	0.274968	0.18731517	0.53771687
607	0.5346501	0.2008243	0.26452562
608	0.34766853	0.2305647	0.42176673
609	0.6411712	0.11847738	0.24035138
610	0.24705453	0.13523911	0.61770636
611	0.2061403	0.0903748	0.7034849
612	0.38778815	0.1642284	0.44798347
613	0.17656514	0.025404133	0.79803073
614	0.6225807	0.1598038	0.21761553
615	0.16337566	0.045956403	0.7906679
616	0.25782216	0.08671234	0.65546554
617	0.14726971	0.014029163	0.8387012
618	0.6333034	0.093679376	0.27301714
619	0.1902504	0.13672158	0.67302805
620	0.16266237	0.029391406	0.8079462
621	0.33059305	0.19203152	0.4773754
622	0.5194361	0.29442647	0.18613745
623	0.13173436	0.0062544374	0.86201125
624	0.13779946	0.024853077	0.83734745
625	0.24589016	0.07396308	0.68014675
626	0.1950633	0.03516532	0.7697714
627	0.4403115	0.23404092	0.3256476
628	0.48305926	0.22472428	0.29221645
629	0.6295393	0.12537235	0.24508835
630	0.6696025	0.05590807	0.27448934
631	0.6834137	0.051865023	0.26472124
632	0.12398813	0.009162022	0.8668499
633	0.107486926	0.0075423275	0.8849708
634	0.47029462	0.20735377	0.3223516
635	0.44981098	0.16312955	0.3870595
636	0.30724356	0.12059073	0.5721658
637	0.18336828	0.03883557	0.7777962
638	0.2657231	0.12792811	0.60634875
639	0.64350784	0.09589756	0.26059455
640	0.4383802	0.21098296	0.35063687
641	0.29373604	0.13031878	0.5759452
642	0.46631998	0.1915433	0.34213674
643	0.66306394	0.06040109	0.27653503
644	0.20665634	0.038630605	0.754713
645	0.29706895	0.13143821	0.5714928
646	0.4281671	0.19472645	0.3771064
647	0.44254658	0.27711326	0.28034016
648	0.26998356	0.15488906	0.5751274
649	0.65249145	0.088831566	0.25867695
650	0.16763146	0.014731641	0.81763697
651	0.19541398	0.04688229	0.7577037
652	0.17907426	0.0275354	0.7933903
653	0.59618723	0.15843935	0.24537347
654	0.19299975	0.037433904	0.7695663
655	0.10097436	0.0023811008	0.89664453
656	0.56272185	0.13650937	0.3007688
657	0.42536694	0.20416033	0.3704727
658	0.6240856	0.1434276	0.23248686
659	0.23934603	0.08696206	0.6736919
660	0.41400778	0.23277572	0.35321644
661	0.2472557	0.08425124	0.6684931
662	0.16491812	0.018535182	0.8165467
663	0.2648548	0.08500162	0.6501436
664	0.2083748	0.15463611	0.63698906
665	0.46744752	0.16620344	0.36634907
666	0.53639853	0.20189415	0.26170728
667	0.28078222	0.08966131	0.6295564
668	0.32299954	0.1895737	0.48742667
669	0.2612566	0.086673886	0.6520695
670	0.12978517	0.022929294	0.8472856
671	0.4836946	0.21866518	0.2976402
672	0.3755711	0.19998302	0.42444587
673	0.28914937	0.13260065	0.57824993
674	0.38040316	0.26473993	0.35485688
675	0.23375298	0.072056256	0.6941908
676	0.11034314	0.008036307	0.8816205
677	0.11274677	0.0038588159	0.8833944
678	0.12923749	0.008222212	0.8625403
679	0.11630278	0.010426264	0.8732709
680	0.12691996	0.03081417	0.8422659
681	0.4701445	0.22002867	0.30982685
682	0.4163979	0.22027239	0.3633297
683	0.22304817	0.044645146	0.73230666
684	0.29559368	0.29182404	0.41258225
685	0.30289716	0.18460952	0.5124933
686	0.11028339	0.0042751404	0.8854415
687	0.08360363	0.006265829	0.9101306
688	0.33138782	0.37138584	0.29722637
689	0.46152747	0.17248303	0.36598945
690	0.49795344	0.16310279	0.3389438
691	0.12238463	0.007902856	0.8697125
692	0.22682501	0.064059705	0.70911527
693	0.40099397	0.23705408	0.36195198
694	0.13316268	0.015334173	0.85150313
695	0.19839473	0.03434285	0.76726234
696	0.31935313	0.20328107	0.47736585
697	0.4291036	0.2242339	0.34666246
698	0.46105942	0.20354907	0.33539155
699	0.38695583	0.2676537	0.3453905
